Rating Agency;Corporation;Rating;Rating Date;CIK;Binary Rating;SIC Code;Sector;Ticker;Current Ratio;Long-term Debt / Capital;Debt/Equity Ratio;Gross Margin;Operating Margin;EBIT Margin;EBITDA Margin;Pre-Tax Profit Margin;Net Profit Margin;Asset Turnover;ROE - Return On Equity;Return On Tangible Equity;ROA - Return On Assets;ROI - Return On Investment;Operating Cash Flow Per Share;Free Cash Flow Per Share;
Egan-Jones Ratings Company;EDISON INTERNATIONAL;A;12-08-2014;827052;1;4911.0;Utils;EIX;0.6785;0.4566;0.9097;611.239;136.317;136.317;271.123;97.051;72.729;0.2697;98.511;8.374;20.988;45.501;-10.848;0.7534;
Egan-Jones Ratings Company;EDISON INTERNATIONAL;A+;06-11-2014;827052;1;4911.0;Utils;EIX;0.6785;0.4566;0.9097;611.239;136.317;136.317;271.123;97.051;72.729;0.2697;98.511;8.374;20.988;45.501;-10.848;0.7534;
Egan-Jones Ratings Company;EDISON MISSION ENERGY;D;09-01-2014;930835;0;4911.0;Utils;EME;14.861;0.1848;0.2397;12.973;37.949;37.949;48.581;36.742;19.546;18.274;101.663;1.456.119;43.401;8.288;-0.518;-0.4826;
Egan-Jones Ratings Company;ELI LILLY AND COMPANY;AA-;27-02-2014;59478;1;2834.0;Hlth;LLY;15.542;0.272;0.3744;787.797;209.446;209.446;274.136;239.265;180.884;0.6571;276.745;407.995;118.859;201.475;-17.465;-19.566;
Egan-Jones Ratings Company;ELI LILLY AND COMPANY;AA-;13-05-2014;59478;1;2834.0;Hlth;LLY;15.542;0.272;0.3744;787.797;209.446;209.446;274.136;239.265;180.884;0.6571;276.745;407.995;118.859;201.475;-17.465;-19.566;
Egan-Jones Ratings Company;ELI LILLY AND COMPANY;AA-;18-08-2014;59478;1;2834.0;Hlth;LLY;15.542;0.272;0.3744;787.797;209.446;209.446;274.136;239.265;180.884;0.6571;276.745;407.995;118.859;201.475;-17.465;-19.566;
Egan-Jones Ratings Company;ELI LILLY AND COMPANY;A+;22-08-2014;59478;1;2834.0;Hlth;LLY;15.542;0.272;0.3744;787.797;209.446;209.446;274.136;239.265;180.884;0.6571;276.745;407.995;118.859;201.475;-17.465;-19.566;
Egan-Jones Ratings Company;ELI LILLY AND COMPANY;A+;03-11-2014;59478;1;2834.0;Hlth;LLY;15.542;0.272;0.3744;787.797;209.446;209.446;274.136;239.265;180.884;0.6571;276.745;407.995;118.859;201.475;-17.465;-19.566;
Moody's Investors Service;EMCOR Group, Inc.;BB+;26-08-2014;105634;0;1731.0;Other;EME;14.861;0.1848;0.2397;12.973;37.949;37.949;48.581;36.742;19.546;18.274;101.663;1.456.119;43.401;8.288;-0.518;-0.4826;
Egan-Jones Ratings Company;EMERSON ELECTRIC CO.;A+;24-02-2014;32604;1;3823.0;BusEq;EMR;14.425;0.2745;0.5264;403.421;153.067;153.067;206.372;129.555;81.236;0.9983;19.276;1.344.177;83.606;13.985;0.8917;0.8591;
Egan-Jones Ratings Company;EMERSON ELECTRIC CO.;A+;05-06-2014;32604;1;3823.0;BusEq;EMR;14.425;0.2745;0.5264;403.421;153.067;153.067;206.372;129.555;81.236;0.9983;19.276;1.344.177;83.606;13.985;0.8917;0.8591;
Egan-Jones Ratings Company;EMERSON ELECTRIC CO.;A+;20-08-2014;32604;1;3823.0;BusEq;EMR;14.425;0.2745;0.5264;403.421;153.067;153.067;206.372;129.555;81.236;0.9983;19.276;1.344.177;83.606;13.985;0.8917;0.8591;
Egan-Jones Ratings Company;EMERSON ELECTRIC CO.;A+;03-12-2014;32604;1;3823.0;BusEq;EMR;12.854;0.2593;0.5925;437.715;202.899;202.899;234.986;179.947;121.074;0.7335;220.124;1.726.852;92.567;163.048;0.1959;0.2092;
Egan-Jones Ratings Company;ENERGIZER HOLDINGS INC;BBB+;06-02-2014;1632790;1;3690.0;BusEq;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Egan-Jones Ratings Company;ENERGIZER HOLDINGS INC;BBB;30-04-2014;1632790;1;3690.0;BusEq;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Egan-Jones Ratings Company;ENERGIZER HOLDINGS INC;BBB;27-05-2014;1632790;1;3690.0;BusEq;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Egan-Jones Ratings Company;ENERGIZER HOLDINGS INC;BBB;12-08-2014;1632790;1;3690.0;BusEq;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Egan-Jones Ratings Company;ENPRO INDUSTRIES, INC.;BB;10-10-2014;1164863;0;3050.0;Manuf;NPO;10.942;0.3004;0.7471;333.246;75.511;75.511;124.978;31.288;23.947;0.8183;45.858;154.628;19.595;32.081;-24.977;-23.021;
Egan-Jones Ratings Company;ENTERGY CORPORATION;A;10-03-2014;65984;1;4911.0;Utils;ETR;0.9678;0.5558;14.062;648.831;118.954;118.954;295.592;83.975;62.497;0.2624;75.845;78.142;16.831;33.363;1.317;68.536;
Egan-Jones Ratings Company;ENTERGY CORPORATION;A;13-05-2014;65984;1;4911.0;Utils;ETR;0.9678;0.5558;14.062;648.831;118.954;118.954;295.592;83.975;62.497;0.2624;75.845;78.142;16.831;33.363;1.317;68.536;
Egan-Jones Ratings Company;ENTERGY CORPORATION;A;05-08-2014;65984;1;4911.0;Utils;ETR;0.9678;0.5558;14.062;648.831;118.954;118.954;295.592;83.975;62.497;0.2624;75.845;78.142;16.831;33.363;1.317;68.536;
Egan-Jones Ratings Company;ENTERGY CORPORATION;A;03-12-2014;65984;1;4911.0;Utils;ETR;0.9678;0.5558;14.062;648.831;118.954;118.954;295.592;83.975;62.497;0.2624;75.845;78.142;16.831;33.363;1.317;68.536;
Egan-Jones Ratings Company;ENTERPRISE PRODUCTS PARTNERS;A-;31-03-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Egan-Jones Ratings Company;ENTERPRISE PRODUCTS PARTNERS;A-;30-05-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Egan-Jones Ratings Company;ENTERPRISE PRODUCTS PARTNERS;A;21-08-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Egan-Jones Ratings Company;ENTERPRISE PRODUCTS PARTNERS;A;14-11-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Egan-Jones Ratings Company;EOG RESOURCES, INC;A+;25-03-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Egan-Jones Ratings Company;EOG RESOURCES, INC;A+;05-06-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Egan-Jones Ratings Company;EOG RESOURCES, INC;A+;25-08-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Egan-Jones Ratings Company;EOG RESOURCES, INC;A+;02-12-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Egan-Jones Ratings Company;EOG RESOURCES, INC;A+;19-12-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Standard & Poor's Ratings Services;EOG Resources Inc.;A-;19-03-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Standard & Poor's Ratings Services;EOG Resources Inc.;A-;24-03-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Standard & Poor's Ratings Services;EOG Resources Inc.;A-;28-08-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Moody's Investors Service;EOG Resources, Inc.;A-;18-03-2014;821189;1;1311.0;Enrgy;EOG;14.229;0.277;0.3835;100.0;253.688;253.688;502.252;237.237;15.166;0.4738;142.499;142.499;71.861;103.029;37.479;33.776;
Egan-Jones Ratings Company;EQT CORPORATION;BBB+;11-03-2014;33213;1;4923.0;Utils;EQT;23.986;0.3386;0.5143;852.159;351.558;351.558;714.912;27.989;209.758;0.1902;71.127;71.127;35.332;47.042;23.354;47.571;
Egan-Jones Ratings Company;EQT CORPORATION;BBB+;13-05-2014;33213;1;4923.0;Utils;EQT;23.986;0.3386;0.5143;852.159;351.558;351.558;714.912;27.989;209.758;0.1902;71.127;71.127;35.332;47.042;23.354;47.571;
Egan-Jones Ratings Company;EQT CORPORATION;BBB+;31-07-2014;33213;1;4923.0;Utils;EQT;23.986;0.3386;0.5143;852.159;351.558;351.558;714.912;27.989;209.758;0.1902;71.127;71.127;35.332;47.042;23.354;47.571;
Egan-Jones Ratings Company;EQT CORPORATION;BBB+;28-10-2014;33213;1;4923.0;Utils;EQT;23.986;0.3386;0.5143;852.159;351.558;351.558;714.912;27.989;209.758;0.1902;71.127;71.127;35.332;47.042;23.354;47.571;
Egan-Jones Ratings Company;EQT CORPORATION;BBB;10-12-2014;33213;1;4923.0;Utils;EQT;23.986;0.3386;0.5143;852.159;351.558;351.558;714.912;27.989;209.758;0.1902;71.127;71.127;35.332;47.042;23.354;47.571;
Standard & Poor's Ratings Services;EQT Corporation;BBB;07-05-2014;33213;1;4923.0;Utils;EQT;23.986;0.3386;0.5143;852.159;351.558;351.558;714.912;27.989;209.758;0.1902;71.127;71.127;35.332;47.042;23.354;47.571;
Egan-Jones Ratings Company;EQUIFAX INC;A;12-03-2014;33185;1;7323.0;Other;EFX;0.8333;0.4249;0.8834;633.623;231.549;231.549;310.372;208.056;131.259;0.4586;140.517;-174.971;60.906;80.814;0.7474;0.815;
Egan-Jones Ratings Company;EQUIFAX INC;A;06-05-2014;33185;1;7323.0;Other;EFX;0.8333;0.4249;0.8834;633.623;231.549;231.549;310.372;208.056;131.259;0.4586;140.517;-174.971;60.906;80.814;0.7474;0.815;
Egan-Jones Ratings Company;EQUIFAX INC;A;28-07-2014;33185;1;7323.0;Other;EFX;0.8333;0.4249;0.8834;633.623;231.549;231.549;310.372;208.056;131.259;0.4586;140.517;-174.971;60.906;80.814;0.7474;0.815;
Egan-Jones Ratings Company;EQUIFAX INC;A;30-10-2014;33185;1;7323.0;Other;EFX;0.8333;0.4249;0.8834;633.623;231.549;231.549;310.372;208.056;131.259;0.4586;140.517;-174.971;60.906;80.814;0.7474;0.815;
Egan-Jones Ratings Company;EQUINIX, INC.;B+;21-03-2014;1101239;0;6798.0;Money;EQIX;11.658;0.5599;13.014;499.508;208.171;208.171;431.732;99.939;74.192;0.3076;56.218;121.627;21.197;24.741;-0.0644;-0.3992;
Egan-Jones Ratings Company;EQUINIX, INC.;B+;27-05-2014;1101239;0;6798.0;Money;EQIX;11.658;0.5599;13.014;499.508;208.171;208.171;431.732;99.939;74.192;0.3076;56.218;121.627;21.197;24.741;-0.0644;-0.3992;
Egan-Jones Ratings Company;EQUINIX, INC.;B;07-08-2014;1101239;0;6798.0;Money;EQIX;11.658;0.5599;13.014;499.508;208.171;208.171;431.732;99.939;74.192;0.3076;56.218;121.627;21.197;24.741;-0.0644;-0.3992;
Egan-Jones Ratings Company;EQUINIX, INC.;B;04-11-2014;1101239;0;6798.0;Money;EQIX;11.658;0.5599;13.014;499.508;208.171;208.171;431.732;99.939;74.192;0.3076;56.218;121.627;21.197;24.741;-0.0644;-0.3992;
Egan-Jones Ratings Company;EXELON CORPORATION;A+;25-02-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Egan-Jones Ratings Company;EXELON CORPORATION;BBB+;30-04-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Egan-Jones Ratings Company;EXELON CORPORATION;BBB+;22-05-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Egan-Jones Ratings Company;EXELON CORPORATION;BBB+;12-08-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Egan-Jones Ratings Company;EXELON CORPORATION;BBB+;13-11-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Egan-Jones Ratings Company;EXELON CORPORATION;BBB+;26-11-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Egan-Jones Ratings Company;EXPEDIA, INC.;A-;30-05-2014;1324424;1;4700.0;Other;EXPE;0.6737;0.3561;0.5531;78.244;76.722;76.722;163.418;63.022;48.803;0.6165;95.777;-86.002;27.955;61.669;-33.742;-39.004;
Egan-Jones Ratings Company;EXPEDIA, INC.;A-;15-08-2014;1324424;1;4700.0;Other;EXPE;0.6737;0.3561;0.5531;78.244;76.722;76.722;163.418;63.022;48.803;0.6165;95.777;-86.002;27.955;61.669;-33.742;-39.004;
Egan-Jones Ratings Company;EXPEDIA, INC.;A-;25-11-2014;1324424;1;4700.0;Other;EXPE;0.6737;0.3561;0.5531;78.244;76.722;76.722;163.418;63.022;48.803;0.6165;95.777;-86.002;27.955;61.669;-33.742;-39.004;
Egan-Jones Ratings Company;EXXON MOBIL CORPORATION;AA+;13-01-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Egan-Jones Ratings Company;EXXON MOBIL CORPORATION;AA+;11-03-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Egan-Jones Ratings Company;EXXON MOBIL CORPORATION;AA+;02-06-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Egan-Jones Ratings Company;EXXON MOBIL CORPORATION;AA+;13-08-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Egan-Jones Ratings Company;EXXON MOBIL CORPORATION;AA+;26-11-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Standard & Poor's Ratings Services;Eastman Chemical Co.;BBB;22-01-2014;915389;1;2821.0;Chems;EMN;19.787;0.6121;15.796;217.477;98.741;98.741;143.175;80.104;53.937;0.6919;146.301;-302.389;37.831;56.744;31.978;3.302;
Standard & Poor's Ratings Services;Eastman Chemical Co.;BBB;30-09-2014;915389;1;2821.0;Chems;EMN;19.787;0.6121;15.796;217.477;98.741;98.741;143.175;80.104;53.937;0.6919;146.301;-302.389;37.831;56.744;31.978;3.302;
Moody's Investors Service;Eastman Chemical Company;BBB;06-05-2014;915389;1;2821.0;Chems;EMN;19.787;0.6121;15.796;217.477;98.741;98.741;143.175;80.104;53.937;0.6919;146.301;-302.389;37.831;56.744;31.978;3.302;
Moody's Investors Service;Eastman Chemical Company;BBB;10-11-2014;915389;1;2821.0;Chems;EMN;19.787;0.6121;15.796;217.477;98.741;98.741;143.175;80.104;53.937;0.6919;146.301;-302.389;37.831;56.744;31.978;3.302;
Standard & Poor's Ratings Services;Edgewell Personal Care;BBB-;01-05-2014;1096752;1;3420.0;Manuf;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Standard & Poor's Ratings Services;Edgewell Personal Care;BBB-;20-06-2014;1096752;1;3420.0;Manuf;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Standard & Poor's Ratings Services;Edgewell Personal Care;BBB-;18-08-2014;1096752;1;3420.0;Manuf;ENR;22.268;0.4489;0.912;448.216;115.893;115.893;143.674;80.509;57.102;0.2996;46.829;-133.963;17.105;25.806;-43.144;-31.888;
Moody's Investors Service;Edison International;A-;30-01-2014;827052;1;4911.0;Utils;EIX;0.6785;0.4566;0.9097;611.239;136.317;136.317;271.123;97.051;72.729;0.2697;98.511;8.374;20.988;45.501;-10.848;0.7534;
Standard & Poor's Ratings Services;Edison International;BBB;08-04-2014;827052;1;4911.0;Utils;EIX;0.6785;0.4566;0.9097;611.239;136.317;136.317;271.123;97.051;72.729;0.2697;98.511;8.374;20.988;45.501;-10.848;0.7534;
Fitch Ratings;Edison International;BBB+;17-10-2014;827052;1;4911.0;Utils;EIX;0.6785;0.4566;0.9097;611.239;136.317;136.317;271.123;97.051;72.729;0.2697;98.511;8.374;20.988;45.501;-10.848;0.7534;
Standard & Poor's Ratings Services;Eldorado Gold Corp.;BB;09-09-2014;918608;0;1040.0;Other;EGO;42.221;0.0962;0.1094;438.643;327.485;327.485;460.102;-449.515;-57.795;0.1553;35.106;38.824;26.661;31.728;0.3543;0.0782;
Standard & Poor's Ratings Services;Eli Lilly & Co.;AAA;31-10-2014;59478;1;2834.0;Hlth;LLY;15.542;0.272;0.3744;787.797;209.446;209.446;274.136;239.265;180.884;0.6571;276.745;407.995;118.859;201.475;-17.465;-19.566;
Standard & Poor's Ratings Services;Emerson Electric Co.;A;16-07-2014;32604;1;3823.0;BusEq;EMR;14.425;0.2745;0.5264;403.421;153.067;153.067;206.372;129.555;81.236;0.9983;19.276;1.344.177;83.606;13.985;0.8917;0.8591;
Standard & Poor's Ratings Services;EnPro Industries, Inc.;BB-;08-09-2014;1164863;0;3050.0;Manuf;NPO;10.942;0.3004;0.7471;333.246;75.511;75.511;124.978;31.288;23.947;0.8183;45.858;154.628;19.595;32.081;-24.977;-23.021;
Moody's Investors Service;Enbridge Inc.;BBB+;10-03-2014;895728;1;4924.0;Utils;ENB;0.6478;0.5464;13.942;185.643;41.467;41.467;83.086;18.622;15.007;0.5718;100.301;78.663;23.385;32.899;0.3091;-25.125;
Moody's Investors Service;Enbridge Inc.;BBB+;26-03-2014;895728;1;4924.0;Utils;ENB;0.6478;0.5464;13.942;185.643;41.467;41.467;83.086;18.622;15.007;0.5718;100.301;78.663;23.385;32.899;0.3091;-25.125;
Moody's Investors Service;Enbridge Inc.;BBB+;03-06-2014;895728;1;4924.0;Utils;ENB;0.6478;0.5464;13.942;185.643;41.467;41.467;83.086;18.622;15.007;0.5718;100.301;78.663;23.385;32.899;0.3091;-25.125;
Standard & Poor's Ratings Services;Enbridge Inc.;A-;04-12-2014;895728;1;4924.0;Utils;ENB;0.6478;0.5464;13.942;185.643;41.467;41.467;83.086;18.622;15.007;0.5718;100.301;78.663;23.385;32.899;0.3091;-25.125;
Standard & Poor's Ratings Services;Endo International PLC;B+;17-09-2014;1593034;0;2834.0;Hlth;ENDP;16.824;0.8503;63.887;582.713;243.437;243.437;380.835;181.376;-322.561;0.3233;41.288;-90.818;36.766;61.811;-38.507;-37.901;
Standard & Poor's Ratings Services;Endo International PLC;B+;31-10-2014;1593034;0;2834.0;Hlth;ENDP;16.824;0.8503;63.887;582.713;243.437;243.437;380.835;181.376;-322.561;0.3233;41.288;-90.818;36.766;61.811;-38.507;-37.901;
Standard & Poor's Ratings Services;EnerSys;BB+;19-08-2014;1289308;0;3690.0;BusEq;ENS;22.372;0.187;0.2574;25.445;78.608;78.608;102.513;66.176;60.753;10.657;117.199;224.496;63.211;95.277;-11.363;-12.182;
Standard & Poor's Ratings Services;Entergy Corp;A-;26-06-2014;65984;1;4911.0;Utils;ETR;0.9678;0.5558;14.062;648.831;118.954;118.954;295.592;83.975;62.497;0.2624;75.845;78.142;16.831;33.363;1.317;68.536;
Standard & Poor's Ratings Services;Enterprise Products Operating LLC;BBB+;08-05-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Standard & Poor's Ratings Services;Enterprise Products Operating LLC;BBB+;01-10-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Moody's Investors Service;Enterprise Products Operating, LLC;BBB+;06-02-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Moody's Investors Service;Enterprise Products Operating, LLC;BBB+;02-10-2014;1061219;1;1311.0;Enrgy;EPD;0.8525;0.5124;11.238;73.089;72.649;72.649;9.816;5.583;54.412;11.891;168.849;219.117;64.952;82.329;0.4796;0.8097;
Standard & Poor's Ratings Services;Entravision Communications Corp.;BB-;15-05-2014;1109116;0;4833.0;Telcm;EVC;31.626;0.7259;26.765;547.067;240.939;240.939;317.695;-0.1393;597.657;0.416;983.834;-948.199;248.636;269.625;-0.0972;-0.0968;
Standard & Poor's Ratings Services;Entravision Communications Corp.;BB-;10-07-2014;1109116;0;4833.0;Telcm;EVC;31.626;0.7259;26.765;547.067;240.939;240.939;317.695;-0.1393;597.657;0.416;983.834;-948.199;248.636;269.625;-0.0972;-0.0968;
Standard & Poor's Ratings Services;Equifax Inc.;BBB;10-04-2014;33185;1;7323.0;Other;EFX;0.8333;0.4249;0.8834;633.623;231.549;231.549;310.372;208.056;131.259;0.4586;140.517;-174.971;60.906;80.814;0.7474;0.815;
Standard & Poor's Ratings Services;Equinix Inc.;BB;17-11-2014;1101239;0;6798.0;Money;EQIX;11.658;0.5599;13.014;499.508;208.171;208.171;431.732;99.939;74.192;0.3076;56.218;121.627;21.197;24.741;-0.0644;-0.3992;
Standard & Poor's Ratings Services;Exelon Corp.;BBB;31-07-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Standard & Poor's Ratings Services;Exelon Corp.;BBB-;21-08-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Moody's Investors Service;Exelon Corporation;BBB;08-08-2014;1109357;1;4911.0;Utils;EXC;13.117;0.4434;0.8771;56.911;14.742;14.742;306.132;111.419;69.069;0.3114;75.371;8.511;21.633;41.955;-0.1104;0.2317;
Moody's Investors Service;Express LLC;B+;25-04-2014;1483510;0;5600.0;Shops;EXPR;1.95;0.2956;0.4197;323.419;96.551;96.551;12.801;87.046;52.516;18.764;245.568;421.088;98.539;172.974;-0.7956;-0.8914;
Standard & Poor's Ratings Services;Exxon Mobil Corp.;AAA;26-09-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Moody's Investors Service;Exxon Mobil Corporation;AAA;17-03-2014;34088;1;2911.0;Enrgy;XOM;1.005;0.0441;0.0675;230.211;16.378;16.446;197.514;16.378;93.368;1.44;277.764;277.764;142.845;265.502;0.7842;-0.2671;
Egan-Jones Ratings Company;FEDEX CORPORATION;A+;17-01-2014;1048911;1;4513.0;Other;FDX;19.607;0.136;0.1719;728.634;10.012;10.012;153.996;97.952;61.327;13.194;15.611;185.481;80.913;134.876;-0.4638;14.701;
Egan-Jones Ratings Company;FEDEX CORPORATION;AA-;14-04-2014;1048911;1;4513.0;Other;FDX;19.607;0.136;0.1719;728.634;10.012;10.012;153.996;97.952;61.327;13.194;15.611;185.481;80.913;134.876;-0.4638;14.701;
Egan-Jones Ratings Company;FEDEX CORPORATION;AA+;08-07-2014;1048911;1;4513.0;Other;FDX;18.229;0.2366;0.3101;724.186;83.723;83.723;140.496;80.277;51.002;13.779;152.124;186.114;70.275;116.125;-10.338;-18.994;
Egan-Jones Ratings Company;FEDEX CORPORATION;AA-;19-09-2014;1048911;1;4513.0;Other;FDX;18.229;0.2366;0.3101;724.186;83.723;83.723;140.496;80.277;51.002;13.779;152.124;186.114;70.275;116.125;-10.338;-18.994;
Egan-Jones Ratings Company;FERRO CORPORATION;B-;15-04-2014;35214;0;2851.0;Chems;FOE;17.703;0.4941;11.401;233.616;72.347;72.347;111.993;65.784;60.528;11.789;233.364;323.827;63.386;118.056;-0.0632;0.5708;
Egan-Jones Ratings Company;FERRO CORPORATION;B;28-04-2014;35214;0;2851.0;Chems;FOE;17.703;0.4941;11.401;233.616;72.347;72.347;111.993;65.784;60.528;11.789;233.364;323.827;63.386;118.056;-0.0632;0.5708;
Egan-Jones Ratings Company;FERRO CORPORATION;B+;06-05-2014;35214;0;2851.0;Chems;FOE;17.703;0.4941;11.401;233.616;72.347;72.347;111.993;65.784;60.528;11.789;233.364;323.827;63.386;118.056;-0.0632;0.5708;
Egan-Jones Ratings Company;FERRO CORPORATION;B+;13-08-2014;35214;0;2851.0;Chems;FOE;17.703;0.4941;11.401;233.616;72.347;72.347;111.993;65.784;60.528;11.789;233.364;323.827;63.386;118.056;-0.0632;0.5708;
